time,CO2_ppm,O2_percent
1763059955.1498215,18330,20.75
1763059960.1499138,18350,20.75
1763059965.1500409,18360,20.75
1763059970.1500676,18370,20.76
1763059975.1501517,18380,20.76
1763059980.1502776,18370,20.75
1763059985.1503363,18380,20.75
1763059990.1504297,18390,20.76
1763059995.150469,18390,20.75
1763060000.1505947,18390,20.75
1763060005.1506093,18400,20.76
1763060010.1506925,18400,20.75
1763060015.1508203,18380,20.75
1763060020.1508465,18340,20.76
1763060025.1509871,18330,20.76
1763060030.1516912,18280,20.76
1763060035.1517897,18260,20.76
1763060040.15191,18210,20.76
1763060045.151983,18180,20.76
1763060050.1520205,18110,20.76
1763060055.1520991,18000,20.76
1763060060.1522398,17940,20.76
1763060065.1522446,17820,20.77
1763060070.1523385,17690,20.77
1763060075.1524694,17550,20.77
1763060080.1525033,17490,20.78
1763060085.1526406,17410,20.78
1763060090.1526682,17370,20.79
1763060095.1527975,17330,20.79
1763060100.1528084,17350,20.78
1763060105.1529436,17340,20.78
1763060110.1529777,17330,20.78
1763060115.1530488,17300,20.78
1763060120.1531754,17310,20.78
1763060125.1532109,17320,20.78
1763060130.1533399,17310,20.78
1763060135.1533818,17300,20.78
1763060140.1534543,17290,20.78
1763060145.1536021,17290,20.79
1763060150.1536372,17270,20.78
1763060155.1536949,17260,20.78
1763060160.1537747,17250,20.79
1763060165.153918,17250,20.78
1763060170.153946,17230,20.78
1763060175.1540093,17200,20.78
1763060180.1541426,17200,20.79
1763060185.154173,17180,20.78
1763060190.1543102,17180,20.79
1763060195.1543412,17190,20.79
1763060200.1544912,17180,20.78
1763060205.1544948,17170,20.79
1763060210.1545954,17150,20.79
1763060215.15473,17140,20.79
1763060220.154739,17120,20.79
1763060225.1548665,17080,20.79
1763060230.1548944,17050,20.79
1763060235.172366,17010,20.79
1763060240.1550484,17020,20.79
1763060245.1551287,17010,20.79
1763060250.1552505,16880,20.79
1763060255.1552842,16840,20.79
1763060260.1553621,16730,20.8
1763060265.1554627,16660,20.8
1763060270.1555362,16590,20.81
1763060275.155577,16560,20.8
1763060280.155663,16440,20.8
1763060285.1557899,16390,20.8
1763060290.1580296,16370,20.8
1763060295.1581392,16340,20.8
1763060300.1581588,16310,20.8
1763060305.158242,16280,20.8
1763060310.158379,16250,20.8
1763060315.1584098,16230,20.8
1763060320.1585627,16210,20.8
1763060325.1585681,16250,20.8
1763060330.158707,16200,20.8
1763060335.1587281,16140,20.81
1763060340.1588109,16130,20.8
1763060345.158936,16130,20.8
1763060350.158982,16100,20.8
1763060355.1591017,16100,20.8
1763060360.1591303,16140,20.8
1763060365.1592033,16110,20.8
1763060370.1592894,16040,20.81
1763060375.159408,16020,20.8
1763060380.159464,16000,20.81
1763060385.1595335,16000,20.8
1763060390.1596735,15930,20.8
1763060395.1596954,15900,20.81
1763060400.159839,15880,20.8
1763060405.1598716,15860,20.8
1763060410.1599479,15800,20.81
1763060415.160098,15740,20.8
1763060420.160098,15640,20.81
1763060425.1602535,15580,20.81
1763060430.16028,15450,20.8
1763060435.1604106,15360,20.81
1763060440.1629224,15300,20.81
1763060445.1605344,15250,20.81
1763060450.1651263,15200,20.81
1763060455.1606848,15110,20.81
1763060460.1608183,15090,20.81
1763060465.1608388,15060,20.81
1763060470.1609185,15000,20.81
1763060475.1610634,14970,20.81
1763060480.1610887,14950,20.81
1763060485.161224,14940,20.81
1763060490.1612182,14880,20.81
1763060495.1613646,14880,20.81
1763060500.1613836,14870,20.81
1763060505.1614926,14860,20.81
1763060510.1616483,14870,20.81
1763060515.1616764,14930,20.81
1763060520.161802,14910,20.81
1763060525.1618314,14900,20.81
1763060530.1619687,14890,20.81
1763060535.1619914,14940,20.81
1763060540.1869226,14920,20.81
1763060545.1622145,14890,20.81
1763060550.162222,14890,20.81
1763060555.1623535,14890,20.81
1763060560.162388,14880,20.81
1763060565.162528,14880,20.81
1763060570.1625667,14880,20.81
1763060575.1626165,14870,20.81
1763060580.1627533,14880,20.81
1763060585.1627715,14820,20.81
1763060590.162911,14810,20.81
1763060595.1629486,14760,20.81
1763060600.1630936,14680,20.81
1763060605.1631045,14600,20.81
1763060610.1631866,14590,20.81
1763060615.1633208,14560,20.81
1763060620.16344,14510,20.81
1763060625.1634514,14420,20.81
1763060630.1652002,14420,20.81
1763060635.1636357,14380,20.82
1763060640.1636827,14340,20.82
1763060645.1637542,14280,20.82
1763060650.1638868,14250,20.81
1763060655.163917,14250,20.81
1763060660.1640399,14250,20.82
1763060665.1640775,14210,20.81
1763060670.1641533,14220,20.82
1763060675.1642885,14180,20.82
1763060680.1643162,14140,20.81
1763060685.1644638,14080,20.81
1763060690.1644926,14050,20.81
1763060695.1646373,14040,20.81
1763060700.1646461,14030,20.81
1763060705.1647344,13950,20.81
1763060710.1648607,13930,20.81
1763060715.164887,13860,20.81
1763060720.1650205,13830,20.81
1763060725.1650527,13820,20.81
1763060730.1651893,13840,20.81
1763060735.1652098,13820,20.81
1763060740.16532,13810,20.81
1763060745.1654556,13790,20.82
1763060750.1654797,13780,20.82
1763060755.165614,13730,20.81
1763060760.1656642,13700,20.81
1763060765.165773,13590,20.81
1763060770.1658044,13500,20.81
1763060775.1658895,13400,20.82
1763060780.166036,13340,20.82
1763060785.1660454,13240,20.82
1763060790.166183,13130,20.82
1763060795.166206,13100,20.82
1763060800.1664226,12960,20.82
1763060805.1664057,12950,20.82
1763060810.1665685,12980,20.83
1763060815.1666353,12980,20.83
1763060820.1666954,12960,20.82
1763060825.1668088,12940,20.83
1763060830.1695526,12940,20.82
1763060835.1669178,12930,20.83
1763060840.1670423,12920,20.83
1763060845.2009223,12940,20.82
1763060850.1671991,12920,20.82
1763060855.1672263,12920,20.82
1763060860.1673682,12900,20.82
1763060865.1674013,12870,20.82
1763060870.167483,12820,20.82
1763060875.167616,12780,20.82
1763060880.167678,12780,20.82
1763060885.167778,12780,20.82
1763060890.1678145,12780,20.83
1763060895.1678982,12780,20.82
1763060900.1679947,12780,20.82
1763060905.1681044,12770,20.82
1763060910.1681466,12760,20.82
1763060915.168226,12750,20.82
1763060920.1683538,12750,20.82
1763060925.1683762,12750,20.82
1763060930.1684616,12740,20.82
1763060935.168573,12710,20.82
1763060940.1687145,12650,20.82
1763060945.168699,12620,20.82
1763060950.1687872,12590,20.82
1763060955.1689117,12520,20.82
1763060960.1689308,12430,20.82
1763060965.169081,12370,20.83
1763060970.169111,12320,20.83
1763060975.1692035,12300,20.83
1763060980.1693325,12210,20.83
1763060985.16937,12160,20.83
1763060990.16945,12160,20.85
1763060995.1695273,12140,20.85
1763061000.1696596,12070,20.84
1763061005.1696773,12070,20.84
1763061010.1697495,12030,20.84
1763061015.1698885,12060,20.83
1763061020.1698923,12020,20.83
1763061025.1700146,12040,20.83
1763061030.17007,12010,20.84
1763061035.1701548,11990,20.83
1763061040.1702888,11950,20.83
1763061045.1703339,11890,20.83
1763061050.1704443,11890,20.84
1763061055.1704752,11860,20.83
1763061060.170627,11820,20.83
1763061065.1744869,11810,20.83
1763061070.170716,11810,20.83
1763061075.170857,11830,20.83
1763061080.1708827,11820,20.83
1763061085.1710367,11800,20.84
1763061090.1710541,11770,20.83
1763061095.1711216,11760,20.84
1763061100.171233,11760,20.83
1763061105.171296,11750,20.84
1763061110.1713443,11700,20.84
1763061115.1714215,11630,20.84
1763061120.1715496,11610,20.83
1763061125.171561,11570,20.83
1763061130.1716905,11530,20.84
1763061135.1717408,11480,20.83
1763061140.1972456,11480,20.84
1763061145.1719475,11400,20.84
1763061150.1719708,11340,20.85
1763061155.1720536,11290,20.85
1763061160.1721406,11240,20.85
1763061165.1722345,11210,20.86
1763061170.172287,11150,20.87
1763061175.1723669,11120,20.87
1763061180.1724913,11120,20.85
1763061185.1725159,11090,20.86
1763061190.172641,11100,20.86
1763061195.172669,11060,20.85
1763061200.1727371,11060,20.85
1763061205.172874,11070,20.85
1763061210.1729095,11060,20.85
1763061215.1730306,11030,20.85
1763061220.1730645,11030,20.85
1763061225.1731973,11020,20.86
1763061230.1732357,11040,20.86
1763061235.173311,11030,20.86
1763061240.173432,11030,20.86
1763061245.1734731,11030,20.86
1763061250.1735945,11010,20.86
1763061255.173621,11010,20.86
1763061260.173707,11010,20.86
1763061265.1737804,11010,20.86
1763061270.1738749,11000,20.86
1763061275.1739297,11000,20.86
1763061280.174005,11000,20.86
1763061285.1741478,11010,20.86
1763061290.174199,10990,20.86
1763061295.1742966,10970,20.87
1763061300.1743212,10960,20.87
1763061305.1744084,10900,20.87
1763061310.174533,10870,20.86
1763061315.174585,10770,20.87
1763061320.1746955,10720,20.87
1763061325.1747227,10620,20.87
1763061330.1748571,10580,20.87
1763061335.174895,10570,20.87
1763061340.1749744,10530,20.87
1763061345.175099,10440,20.88
1763061350.1751132,10440,20.88
1763061355.1752415,10430,20.88
1763061360.1752758,10400,20.88
1763061365.175353,10400,20.88
1763061370.1755092,10380,20.88
1763061375.175529,10380,20.88
1763061380.1756637,10380,20.87
1763061385.1756618,10370,20.87
1763061390.1757889,10360,20.87
1763061395.1758153,10360,20.87
1763061400.175904,10360,20.87
1763061405.1760237,10350,20.87
1763061410.1760461,10340,20.87
1763061415.1761813,10340,20.87
1763061420.1762183,10330,20.88
1763061425.1763647,10320,20.88
1763061430.1763759,10330,20.88
1763061435.1778843,10330,20.87
1763061440.1765714,10290,20.87
1763061445.2123947,10290,20.88
1763061450.1766791,10310,20.88
1763061455.176753,10300,20.87
1763061460.1768773,10300,20.87
1763061465.1769044,10300,20.88
1763061470.1769874,10290,20.87
1763061475.1771297,10260,20.87
1763061480.1771379,10210,20.88
1763061485.1772008,10180,20.88
1763061490.177312,10080,20.88
1763061495.1774225,9990,20.88
1763061500.1774454,9890,20.88
1763061505.177513,9800,20.88
1763061510.177856,9690,20.88
1763061515.1776648,9620,20.88
1763061520.1778104,9620,20.88
1763061525.1778378,9620,20.88
1763061530.1779795,9570,20.89
1763061535.1779864,9590,20.88
1763061540.178058,9620,20.89
1763061545.1782048,9590,20.88
1763061550.1788075,9590,20.88
1763061555.1789308,9600,20.88
1763061560.1789691,9560,20.88
1763061565.1790385,9570,20.88
1763061570.1791546,9570,20.88
1763061575.1791806,9550,20.88
1763061580.1793144,9570,20.88
1763061585.1819658,9560,20.88
1763061590.1821423,9580,20.88
1763061595.1821983,9560,20.88
1763061600.1822617,9550,20.88
1763061605.1823835,9540,20.88
1763061610.1823978,9540,20.89
1763061615.1825218,9530,20.88
1763061620.1859603,9490,20.88
1763061625.1859887,9450,20.88
1763061630.1895318,9470,20.88
1763061635.1861897,9470,20.88
1763061640.186232,9470,20.88
1763061645.1863258,9460,20.88
1763061650.1864655,9460,20.88
1763061655.186464,9430,20.88
1763061660.1866267,9380,20.88
1763061665.1866288,9290,20.88
1763061670.1867146,9250,20.88
1763061675.1868598,9250,20.88
1763061680.1868873,9240,20.89
1763061685.1869638,9230,20.89
1763061690.1900141,9210,20.89
1763061695.1901057,9180,20.89
1763061700.1901584,9160,20.89
1763061705.1902342,9110,20.89
1763061710.1903605,9080,20.89
1763061715.1904058,9060,20.89
1763061720.190551,9040,20.89
1763061725.1905856,9020,20.89
1763061730.1906621,8980,20.89
1763061735.1907866,8940,20.89
1763061740.1927564,8930,20.89
1763061745.1909225,8920,20.89
1763061750.2272236,8920,20.89
1763061755.19185,8900,20.89
1763061760.1944904,8900,20.89
1763061765.1919556,8900,20.89
1763061770.1920965,8850,20.89
1763061775.1921132,8810,20.89
1763061780.1922016,8790,20.89
1763061785.1922743,8800,20.89
1763061790.1924238,8800,20.89
1763061795.1924396,8800,20.89
1763061800.1925373,8790,20.89
1763061805.1926699,8770,20.89
1763061810.1926897,8760,20.89
1763061815.1928246,8770,20.89
1763061820.1928515,8760,20.89
1763061825.1929262,8750,20.89
1763061830.1930182,8760,20.89
1763061835.1931202,8760,20.89
1763061840.193169,8760,20.89
1763061845.193237,8740,20.89
1763061850.1933653,8730,20.89
1763061855.1933975,8700,20.89
1763061860.1934736,8690,20.89
1763061865.1935997,8670,20.89
1763061870.193613,8620,20.89
1763061875.1937444,8570,20.89
1763061880.193791,8550,20.89
1763061885.1939166,8520,20.89
1763061890.1939704,8480,20.9
1763061895.1940744,8470,20.89
1763061900.1940956,8470,20.89
1763061905.1941807,8450,20.89
1763061910.1943078,8430,20.89
1763061915.1943328,8370,20.89
1763061920.194548,8340,20.89
