time,CO2_ppm,CO2_2_ppm,O2_percent,temperature_C,OD_Trx_V,OD_Sct_V,OD_Ref_V,OD_90_V,OD_135_V
295.00484824180603,nan,43390.0,20.26,37.312,,,0.5013839285714285,0.04630357142857143,0.04139285714285714
300.00491666793823,nan,43380.0,20.26,37.25,,,0.5549553571428572,0.047169642857142854,0.04322321428571429
305.00498628616333,nan,43300.0,20.33,37.187,,,0.5434375,0.0473125,0.040125
310.0050616264343,nan,43430.0,20.31,37.187,,,0.5436428571428571,0.04570535714285715,0.0404375
315.0051534175873,nan,43470.0,20.26,37.187,,,0.5242321428571428,0.045473214285714283,0.041794642857142864
320.00523042678833,nan,43590.0,20.26,37.125,,,0.5337946428571428,0.04570535714285714,0.04143750000000001
325.0053040981293,nan,43610.0,20.26,37.062,,,0.5416339285714286,0.045446428571428575,0.04113392857142857
330.00537395477295,nan,43580.0,20.26,37.062,,,0.5381249999999999,0.04692857142857143,0.04207142857142857
335.0054507255554,nan,43620.0,20.29,37.0,,,0.5360178571428571,0.04361607142857143,0.04007142857142857
340.0055241584778,nan,43640.0,20.28,36.937,,,0.5380089285714286,0.04582142857142857,0.040499999999999994
345.0055613517761,nan,43640.0,20.26,36.937,,,0.5356160714285714,0.045785714285714284,0.040321428571428564
350.0056335926056,nan,43700.0,20.26,36.937,,,0.5371339285714285,0.044642857142857144,0.03969642857142857
355.0057153701782,nan,43720.0,20.26,36.875,,,0.5209374999999999,0.04363392857142858,0.04009821428571429
360.0057854652405,nan,43770.0,20.26,36.875,,,0.5376875,0.044642857142857144,0.04179464285714285
365.0058560371399,nan,43790.0,20.29,36.875,,,0.5301339285714286,0.04408928571428572,0.04064285714285714
370.0059280395508,nan,43880.0,20.27,36.875,,,0.5379196428571429,0.044241071428571435,0.0395625
375.00600600242615,nan,43980.0,20.26,36.812,,,0.5242410714285713,0.04502678571428572,0.039892857142857154
380.006085395813,nan,44090.0,20.26,36.875,,,0.5382232142857144,0.04297321428571429,0.039687499999999994
385.00616550445557,nan,44100.0,20.26,36.875,,,0.5455892857142858,0.04375,0.03950892857142856
390.0062336921692,nan,44240.0,20.26,36.875,,,0.5463660714285714,0.04486607142857142,0.040026785714285716
395.0063111782074,nan,44300.0,20.27,36.875,,,0.4933303571428572,0.04486607142857143,0.039116071428571424
400.006386756897,nan,44240.0,20.28,36.875,,,0.5421339285714285,0.04429464285714286,0.039642857142857146
405.0064606666565,nan,44220.0,20.25,36.875,,,0.5434107142857142,0.04360714285714286,0.039410714285714285
410.0065381526947,nan,44240.0,20.26,36.937,,,0.5455803571428571,0.05249999999999999,0.04455357142857143
415.00662326812744,nan,44270.0,20.25,36.937,,,0.5586071428571429,0.0435625,0.0400625
420.00669598579407,nan,44290.0,20.26,37.0,,,0.5237410714285715,0.04703571428571429,0.04096428571428572
425.0067708492279,nan,44300.0,20.27,37.0,,,0.53975,0.04534821428571429,0.03996428571428572
430.00685143470764,nan,44360.0,20.26,37.0,,,0.5428035714285715,0.0443125,0.040107142857142855
435.00692868232727,nan,44380.0,20.26,37.062,,,0.5345089285714286,0.04455357142857143,0.04080357142857143
440.0070059299469,nan,44420.0,20.26,37.062,,,0.5368571428571429,0.045455357142857145,0.041187499999999995
445.0070888996124,nan,44500.0,20.25,37.062,,,0.5401071428571428,0.04301785714285714,0.040419642857142855
450.00716376304626,nan,44510.0,20.25,37.062,,,0.520919642857143,0.04534821428571429,0.040991071428571425
455.0072364807129,nan,44500.0,20.26,37.062,,,0.5441607142857144,0.045830357142857145,0.041294642857142856
460.00730752944946,nan,44620.0,20.26,37.062,,,0.5384464285714285,0.04317857142857144,0.04029464285714286
465.0073835849762,nan,44630.0,20.26,37.125,,,0.5370089285714286,0.046214285714285715,0.04019642857142858
470.0074577331543,nan,44710.0,20.26,37.125,,,0.5291607142857143,0.045535714285714284,0.04002678571428571
475.00754046440125,nan,44770.0,20.25,37.125,,,0.5337767857142858,0.043625000000000004,0.04119642857142857
480.0076115131378,nan,44750.0,20.25,37.125,,,0.5224464285714286,0.045383928571428575,0.041169642857142856
485.0076837539673,nan,44740.0,20.26,37.125,,,0.5322946428571428,0.04720535714285715,0.0416875
490.0077555179596,nan,44800.0,20.26,37.125,,,0.539794642857143,0.04561607142857143,0.04133035714285715
495.00783491134644,nan,44940.0,20.26,37.125,,,0.49018749999999994,0.043,0.0406517857142857
500.0079162120819,nan,44930.0,20.25,37.125,,,0.536875,0.044794642857142866,0.040625
505.00799202919006,nan,44900.0,20.23,37.125,,,0.5364285714285716,0.043982142857142865,0.04154464285714286
510.008061170578,nan,44910.0,20.23,37.125,,,0.5333392857142857,0.04525,0.04196428571428572
515.0081377029419,nan,44910.0,20.26,37.125,,,0.5332142857142856,0.046580357142857146,0.04149107142857144
520.0082097053528,nan,44980.0,20.26,37.062,,,0.5345178571428572,0.0447857142857143,0.040241071428571425
525.0082817077637,nan,45040.0,20.26,37.125,,,0.5354196428571428,0.04472321428571429,0.04058035714285714
530.0083563327789,nan,45170.0,20.24,37.062,,,0.5416696428571429,0.04458928571428572,0.04031250000000001
535.0084438323975,nan,45290.0,20.23,37.062,,,0.5287946428571428,0.04529464285714285,0.03967857142857144
540.0085213184357,nan,45320.0,20.22,37.062,,,0.5356071428571428,0.044857142857142866,0.04140178571428571
545.0085961818695,nan,45290.0,20.26,37.062,,,0.5350803571428572,0.04490178571428572,0.04166071428571429
550.0086660385132,nan,45310.0,20.26,37.062,,,0.5340446428571428,0.046125000000000006,0.040794642857142856
555.0087471008301,nan,45390.0,20.26,37.062,,,0.5352053571428571,0.04474107142857142,0.04099107142857143
560.0088286399841,nan,45400.0,20.25,37.062,,,0.4999821428571429,0.04529464285714285,0.039767857142857146
565.0089046955109,nan,45490.0,20.21,37.062,,,0.5435803571428572,0.044964285714285714,0.04061607142857143
570.0089747905731,nan,45490.0,20.21,37.062,,,0.5465714285714285,0.04558035714285714,0.041758928571428565
575.0090484619141,nan,45460.0,20.26,37.062,,,0.5423660714285715,0.04453571428571429,0.04014285714285715
580.0091228485107,nan,45470.0,20.26,37.062,,,0.5410267857142858,0.04491071428571429,0.041732142857142863
585.0091960430145,nan,45580.0,20.26,37.062,,,0.5398750000000001,0.0440625,0.04028571428571429
590.009268283844,nan,45610.0,20.23,37.062,,,0.5232589285714285,0.04445535714285715,0.04088392857142857
595.0093448162079,nan,45570.0,20.2,37.062,,,0.5345892857142858,0.046232142857142854,0.040758928571428564
600.0094187259674,nan,45570.0,20.22,37.062,,,0.5350178571428571,0.046383928571428576,0.04073214285714286
605.0094926357269,nan,45580.0,20.26,37.062,,,0.5315178571428572,0.045187500000000005,0.039294642857142854
610.0095672607422,nan,45580.0,20.26,37.0,,,0.5356249999999999,0.04503571428571428,0.04077678571428571
615.0096423625946,nan,45640.0,20.25,37.0,,,0.5368482142857143,0.04416071428571428,0.04094642857142857
620.0097179412842,nan,45650.0,20.22,37.0,,,0.5349553571428572,0.04654464285714285,0.04134821428571429
625.0097970962524,nan,45730.0,20.19,37.0,,,0.5410096153846154,0.04388461538461538,0.04102884615384616
630.0098707675934,nan,45780.0,20.21,37.062,,,0.5177232142857143,0.044116071428571435,0.04196428571428571
635.0099437236786,nan,45750.0,20.26,37.062,,,0.5385803571428571,0.04592857142857142,0.041357142857142856
640.0100147724152,nan,45800.0,20.26,37.062,,,0.5394732142857144,0.04472321428571429,0.040491071428571425
645.0100884437561,nan,45860.0,20.25,37.062,,,0.5307946428571428,0.04414285714285714,0.041312499999999995
650.0101675987244,nan,45860.0,20.21,37.062,,,0.5392053571428572,0.04592857142857144,0.04013392857142858
655.0102398395538,nan,45890.0,20.19,37.062,,,0.5342767857142857,0.04608928571428572,0.040625
660.0103106498718,nan,45940.0,20.18,37.0,,,0.5377678571428571,0.045285714285714276,0.04158035714285714
665.0103828907013,nan,45970.0,20.26,37.062,,,0.5373482142857143,0.04388392857142858,0.039642857142857146
670.010461807251,nan,45990.0,20.26,37.0,,,0.5640535714285715,0.044687500000000005,0.04076785714285714
675.0105357170105,nan,46110.0,20.25,37.062,,,0.5355535714285714,0.04404464285714286,0.03985714285714286
680.0106108188629,nan,46160.0,20.19,37.062,,,0.5386160714285714,0.04539285714285714,0.04199107142857143
685.0106852054596,nan,46270.0,20.19,37.062,,,0.5340625,0.044491071428571435,0.0406517857142857
690.0107605457306,nan,46320.0,20.21,37.062,,,0.5526517857142857,0.04676785714285714,0.041169642857142856
695.0108315944672,nan,46370.0,20.26,37.062,,,0.5268839285714286,0.04523214285714285,0.03988392857142857
700.0109040737152,nan,46370.0,20.26,37.062,,,0.5406517857142858,0.04553571428571429,0.04018750000000001
705.0109815597534,nan,46460.0,20.25,37.062,,,0.5394375000000001,0.044678571428571436,0.04144642857142857
710.011057138443,nan,46480.0,20.2,37.062,,,0.5372946428571429,0.044455357142857144,0.04045535714285714
715.0111455917358,nan,46450.0,20.19,37.062,,,0.5589196428571429,0.04576785714285714,0.040544642857142855
720.0112149715424,nan,46440.0,20.18,37.062,,,0.5464642857142857,0.047178571428571424,0.041419642857142856
725.0112869739532,nan,46440.0,20.25,37.062,,,0.5338125,0.04677678571428572,0.039973214285714286
730.0113554000854,nan,46450.0,20.26,37.062,,,0.5408839285714285,0.04450892857142857,0.041571428571428586
735.0114326477051,nan,46490.0,20.25,37.062,,,0.5271339285714286,0.04479464285714286,0.04044642857142857
740.0115084648132,nan,46480.0,20.2,37.062,,,0.5381696428571429,0.044116071428571435,0.04130357142857143
745.0115630626678,nan,46520.0,20.18,37.062,,,0.5412678571428572,0.04264285714285715,0.04063392857142857
750.011632680893,nan,46550.0,20.18,37.062,,,0.533451923076923,0.04610576923076923,0.041346153846153845
755.0117082595825,nan,46550.0,20.26,37.062,,,0.5545267857142857,0.046357142857142854,0.04138392857142857
760.0117828845978,nan,46560.0,20.26,37.062,,,0.5380625000000001,0.046017857142857145,0.03958035714285714
765.0118594169617,nan,46590.0,20.24,37.062,,,0.5387946428571427,0.0435625,0.040098214285714286
770.0119338035583,nan,46670.0,20.18,37.062,,,0.5362589285714285,0.04672321428571429,0.03949107142857144
775.012011051178,nan,46740.0,20.18,37.062,,,0.5620982142857143,0.04380357142857143,0.04077678571428572
780.0120797157288,nan,46780.0,20.18,37.062,,,0.5250535714285715,0.04534821428571428,0.041375
785.0121507644653,nan,46960.0,20.26,37.062,,,0.5372232142857143,0.04412499999999999,0.04031250000000001
790.0122208595276,nan,46950.0,20.25,37.062,,,0.5404464285714287,0.043616071428571435,0.04127678571428571
795.0122919082642,nan,47020.0,20.25,37.0,,,0.5401428571428571,0.04365178571428572,0.04058928571428572
800.012372970581,nan,47110.0,20.18,37.0,,,0.5335803571428571,0.045526785714285714,0.04058035714285715
805.0124516487122,nan,47160.0,20.18,37.0,,,0.5405267857142858,0.043250000000000004,0.04078571428571428
810.0125195980072,nan,47140.0,20.18,37.0,,,0.5431250000000001,0.04667857142857142,0.04114285714285715
815.0125920772552,nan,47170.0,20.26,37.0,,,0.5416696428571429,0.04497321428571429,0.039669642857142855
820.0126678943634,nan,47220.0,20.26,37.0,,,0.5097321428571429,0.044517857142857144,0.03967857142857142
825.0127174854279,nan,47360.0,20.21,37.0,,,0.5366964285714285,0.04217857142857142,0.039589285714285716
830.0127885341644,nan,47370.0,20.18,37.0,,,0.5274553571428572,0.04474107142857143,0.041910714285714294
835.0128602981567,nan,47420.0,20.18,37.0,,,0.5305892857142858,0.04503571428571428,0.040464285714285717
840.0129363536835,nan,47430.0,20.18,37.0,,,0.5701964285714285,0.046062500000000006,0.04175892857142858
845.01300740242,nan,47460.0,20.26,37.062,,,0.5397500000000001,0.04547321428571428,0.039964285714285716
850.0130801200867,nan,47560.0,20.26,37.0,,,0.5384642857142856,0.04536607142857142,0.040419642857142855
855.0131516456604,nan,47640.0,20.19,37.0,,,0.5295446428571429,0.045178571428571436,0.04076785714285714
860.0132279396057,nan,47720.0,20.18,37.062,,,0.5117410714285715,0.04308035714285714,0.04033035714285714
865.0133032798767,nan,47760.0,20.18,37.062,,,0.5379553571428571,0.044062500000000004,0.04132142857142857
870.0133736133575,nan,47800.0,20.18,37.062,,,0.5459464285714285,0.047,0.04149107142857143
875.0134434700012,nan,47830.0,20.25,37.062,,,0.5340267857142856,0.04754464285714286,0.041303571428571426
880.0135223865509,nan,47940.0,20.25,37.062,,,0.4973571428571429,0.0438125,0.039848214285714285
885.0135967731476,nan,48040.0,20.18,37.062,,,0.5409910714285714,0.04410714285714285,0.04198214285714286
890.0136671066284,nan,48160.0,20.18,37.062,,,0.5346696428571428,0.04615178571428571,0.040723214285714286
895.0137386322021,nan,48260.0,20.18,37.062,,,0.5397589285714286,0.04564285714285714,0.04100892857142858
900.013810634613,nan,48260.0,20.18,37.062,,,0.5420178571428572,0.047008928571428577,0.04164285714285715
905.0138876438141,nan,48290.0,20.25,37.062,,,0.5345535714285715,0.04753571428571428,0.039991071428571424
910.0139598846436,nan,48300.0,20.25,37.062,,,0.5361607142857142,0.045196428571428575,0.04033928571428572
915.0140285491943,nan,48320.0,20.18,37.062,,,0.5457946428571429,0.043705357142857136,0.040410714285714286
920.0141053199768,nan,48370.0,20.18,37.062,,,0.540125,0.043991071428571435,0.04030357142857143
925.014181137085,nan,48400.0,20.18,37.062,,,0.5359017857142858,0.04375892857142857,0.03974107142857143
930.014253616333,nan,48360.0,20.18,37.0,,,0.5461160714285714,0.046883928571428576,0.0414375
935.0143275260925,nan,48360.0,20.25,37.062,,,0.5385089285714286,0.045446428571428575,0.04013392857142858
940.014404296875,nan,48370.0,20.25,37.062,,,0.5291339285714286,0.04613392857142857,0.04047321428571427
946.9980916976929,nan,48440.0,20.18,37.0,,,0.5365267857142857,0.04444642857142857,0.04120535714285715
951.9981656074524,nan,48490.0,20.18,37.0,,,0.49853571428571436,0.04502678571428571,0.039366071428571424
956.9982376098633,nan,48510.0,20.18,37.062,,,0.5378660714285715,0.04464285714285714,0.041669642857142856
961.9983289241791,nan,48510.0,20.18,37.062,,,0.5295982142857143,0.045776785714285714,0.04163392857142857
966.9983999729156,nan,48550.0,20.26,37.062,,,0.5344285714285715,0.04389285714285714,0.039848214285714285
971.9984757900238,nan,48580.0,20.19,37.0,,,0.4950803571428572,0.04442857142857143,0.03975892857142858
976.9985501766205,nan,48700.0,20.18,37.0,,,0.5371160714285714,0.04536607142857143,0.040607142857142856
981.9986257553101,nan,48770.0,20.18,37.062,,,0.541125,0.04566071428571428,0.04057142857142857
986.9987027645111,nan,48830.0,20.18,37.062,,,0.543517857142857,0.0459375,0.04109821428571429
991.9987690448761,nan,48840.0,20.18,37.062,,,0.5662767857142857,0.0476875,0.04239285714285714
996.9988434314728,nan,48910.0,20.25,37.0,,,0.5401517857142857,0.04465178571428572,0.039964285714285716
1001.9989166259766,nan,48970.0,20.19,37.0,,,0.5401696428571429,0.045017857142857144,0.03975892857142858
1006.9989860057831,nan,49120.0,20.18,37.0,,,0.5377946428571428,0.043875,0.04126785714285714
1011.9990618228912,nan,49190.0,20.18,37.0,,,0.5181160714285715,0.04347321428571429,0.04058928571428572
1016.9991319179535,nan,49190.0,20.18,37.062,,,0.5367678571428572,0.045714285714285714,0.04119642857142857
1021.9992091655731,nan,49130.0,20.18,37.062,,,0.5383839285714286,0.04699107142857144,0.041419642857142856
1026.999284029007,nan,49160.0,20.25,37.062,,,0.5336607142857143,0.044767857142857144,0.04067857142857143
1031.999361038208,nan,49260.0,20.18,37.062,,,0.5438928571428573,0.04520535714285714,0.040910714285714286
1036.9994316101074,nan,49240.0,20.18,37.062,,,0.5403928571428571,0.04542857142857143,0.03994642857142857
1041.999504327774,nan,49320.0,20.18,37.062,,,0.5366428571428572,0.043178571428571434,0.04197321428571429
1046.9995803833008,nan,49320.0,20.18,37.062,,,0.49752678571428577,0.04338392857142857,0.039964285714285716
1051.9996509552002,nan,49370.0,20.18,37.062,,,0.5404821428571429,0.0477232142857143,0.041357142857142856
1056.999730348587,nan,49380.0,20.25,37.125,,,0.5367232142857142,0.045339285714285714,0.04178571428571428
1061.999799489975,nan,49460.0,20.18,37.062,,,0.5363928571428572,0.044285714285714296,0.04208928571428571
1066.999876499176,nan,49500.0,20.18,37.062,,,0.5435,0.04341071428571429,0.041053571428571425
1071.9999465942383,nan,49570.0,20.18,37.062,,,0.5451250000000001,0.045750000000000006,0.04134821428571429
1077.000019311905,nan,49700.0,20.18,37.125,,,0.5364017857142858,0.04525,0.04032142857142857
1082.000096321106,nan,49710.0,20.18,37.062,,,0.5359821428571429,0.04712499999999999,0.04112500000000001
1087.0001792907715,nan,49710.0,20.26,37.062,,,0.5576964285714286,0.044562500000000005,0.04034821428571429
1092.000252008438,nan,49790.0,20.18,37.062,,,0.530375,0.04365178571428572,0.040616071428571425
1097.0003244876862,nan,49850.0,20.18,37.062,,,0.5345357142857142,0.04390178571428571,0.039089285714285715
1102.0003972053528,nan,49950.0,20.18,37.125,,,0.5330267857142857,0.04508035714285714,0.040446428571428585
1107.0004787445068,nan,49950.0,20.17,37.062,,,0.5543392857142857,0.044080357142857136,0.042098214285714294
1112.0005519390106,nan,49950.0,20.18,37.062,,,0.5383660714285714,0.046267857142857145,0.04282142857142857
1117.0006268024445,nan,49970.0,20.25,37.062,,,0.5344375,0.04635714285714287,0.04109821428571429
1122.0006968975067,nan,49960.0,20.18,37.125,,,0.5352946428571428,0.04501785714285715,0.04114285714285715
1127.0007812976837,nan,49950.0,20.18,37.062,,,0.4998839285714286,0.047026785714285715,0.039982142857142855
1132.0008544921875,nan,49970.0,20.18,37.062,,,0.5280446428571428,0.04583035714285715,0.040035714285714286
1137.000926733017,nan,49970.0,20.18,37.062,,,0.5300625000000001,0.04605357142857142,0.04026785714285714
1142.0009956359863,nan,49960.0,20.18,37.062,,,0.5430446428571429,0.044294642857142866,0.04123214285714286
1147.0010738372803,nan,49990.0,20.26,37.062,,,0.5373928571428571,0.044508928571428574,0.04024107142857143
1152.0011427402496,nan,50010.0,20.18,37.062,,,0.5383392857142857,0.045375000000000006,0.04078571428571428
1157.0012154579163,nan,50080.0,20.18,37.062,,,0.5440625,0.043991071428571435,0.040366071428571425
1162.0012876987457,nan,50210.0,20.17,37.062,,,0.5403839285714286,0.04375892857142857,0.041125
1167.0013661384583,nan,50330.0,20.16,37.062,,,0.5456428571428571,0.046383928571428576,0.040919642857142856
1172.0014355182648,nan,50360.0,20.18,37.0,,,0.5311442307692308,0.045855769230769235,0.042317307692307696
1177.00150680542,nan,50320.0,20.25,37.0,,,0.5365892857142857,0.044741071428571436,0.039812499999999994
1182.0015771389008,nan,50400.0,20.18,37.0,,,0.5356517857142856,0.043910714285714296,0.039830357142857147
1187.0016551017761,nan,50540.0,20.18,37.0,,,0.5316875000000001,0.04509821428571429,0.040098214285714286
1192.0017259120941,nan,50470.0,20.18,37.0,,,0.5358303571428571,0.044508928571428574,0.041294642857142856
1197.0017988681793,nan,50480.0,20.17,37.0,,,0.5400535714285714,0.043491071428571434,0.041008928571428564
1202.001870393753,nan,50440.0,20.18,37.0,,,0.5374017857142858,0.045714285714285714,0.041553571428571426
1207.0019490718842,nan,50470.0,20.25,37.0,,,0.5278571428571429,0.04505357142857143,0.04028571428571428
1212.0020201206207,nan,50480.0,20.18,37.0,,,0.5303839285714286,0.04625,0.03999107142857143
1217.002091884613,nan,50500.0,20.18,37.0,,,0.5386875000000001,0.044491071428571435,0.04016964285714286
1222.002159357071,nan,50520.0,20.17,37.0,,,0.5365089285714285,0.045839285714285714,0.03990178571428571
1227.0022339820862,nan,50610.0,20.14,37.0,,,0.5506696428571429,0.04507142857142858,0.04083035714285715
1232.0023038387299,nan,50660.0,20.17,37.0,,,0.5401160714285714,0.045580357142857145,0.040741071428571425
1237.0023782253265,nan,50630.0,20.25,37.062,,,0.5319910714285714,0.04567857142857142,0.040044642857142855
1242.0024490356445,nan,50630.0,20.18,37.062,,,0.536625,0.04525,0.040160714285714286
1247.0025279521942,nan,50730.0,20.18,37.062,,,0.5147946428571428,0.046473214285714284,0.040035714285714286
1252.002599954605,nan,50740.0,20.18,37.062,,,0.5330803571428572,0.046866071428571424,0.03938392857142856
1257.0026738643646,nan,50730.0,20.16,37.062,,,0.53425,0.04473214285714285,0.04033928571428572
1262.0027446746826,nan,50770.0,20.17,37.062,,,0.5338035714285715,0.046642857142857146,0.040848214285714286
1267.0028221607208,nan,50840.0,20.26,37.062,,,0.5695357142857143,0.045839285714285714,0.040669642857142856
1272.002895116806,nan,50860.0,20.21,37.062,,,0.5401607142857142,0.043803571428571435,0.04141071428571428
1277.0029680728912,nan,51040.0,20.18,37.062,,,0.5417767857142859,0.04591071428571429,0.04140178571428572
1282.0030391216278,nan,51140.0,20.17,37.062,,,0.5380357142857143,0.045446428571428575,0.04152678571428572
1287.003122806549,nan,51190.0,20.14,37.0,,,0.5478035714285714,0.044821428571428575,0.040866071428571425
1292.0032007694244,nan,51170.0,20.17,37.0,,,0.5269107142857142,0.046642857142857146,0.04302678571428571
1297.0032694339752,nan,51170.0,20.25,37.0,,,0.5343214285714285,0.046133928571428576,0.040589285714285724
1302.003336906433,nan,51240.0,20.18,37.0,,,0.536625,0.04376785714285715,0.04116964285714286
1307.0034143924713,nan,51340.0,20.17,37.062,,,0.5305714285714285,0.04491071428571429,0.03995535714285715
